iter	M_lnV_dist(1)	M_lnk_e(1)	V_lnV_dist(1)	V_lnk_e(1)	Ve_lnC_rest(1)	lnV_dist(1.1)	lnk_e(1.1)	lnV_dist(1.1.1)	lnk_e(1.1.1)	lnV_dist(1.2)	lnk_e(1.2)	lnV_dist(1.2.1)	lnk_e(1.2.1)	LnPrior	LnData	LnPosterior
11480	-2.6667	-2.7211	0.00630739	0.465605	0.459594	-2.55976	-2.09937	-2.5755	-1.8526	-2.78199	-2.29032	-2.00482	-1.87977	inf	-3.738713e+01	inf
11500	-2.78708	-2.72718	0.00630739	0.233933	0.497657	-2.80755	-2.83154	-2.75923	-2.66207	-2.78199	-2.81717	-2.00482	-3.15565	inf	-3.613435e+01	inf
11520	-2.80403	-2.04495	0.00630739	0.123492	0.487743	-2.79723	-1.84778	-2.76116	-1.52052	-2.78199	-2.51997	-2.00482	-2.0348	inf	-3.643587e+01	inf
11540	-2.75531	-1.74905	0.00630739	0.123492	0.477562	-2.758	-1.57049	-2.70319	-1.40244	-2.78199	-1.21063	-2.00482	-1.80388	inf	-3.676296e+01	inf
11560	-2.77307	-2.51937	0.00630739	0.115378	0.487948	-2.69493	-2.35316	-2.69803	-1.71647	-2.78199	-2.60274	-2.00482	-1.91347	inf	-3.642948e+01	inf
11580	-2.61693	-2.6211	0.00630739	0.127324	0.478683	-2.45654	-2.66987	-2.39962	-2.84722	-2.78199	-2.49415	-2.00482	-2.08581	inf	-3.672604e+01	inf
11600	-2.64195	-2.798	0.00630739	0.158808	0.477549	-2.61229	-2.77482	-2.45978	-2.72848	-2.78199	-2.11957	-2.00482	-2.47059	inf	-3.676336e+01	inf
11620	-2.62206	-2.78807	0.00630739	0.235319	0.424819	-2.67981	-2.42657	-2.55514	-2.3765	-2.78199	-2.22513	-2.00482	-1.72438	inf	-3.879267e+01	inf
11640	-2.74746	-0.613305	0.00630739	0.580256	0.487092	-2.62333	-0.66463	-2.74608	-1.18562	-2.78199	-1.2259	-2.00482	-1.24159	inf	-3.645624e+01	inf
11660	-2.76948	-0.390098	0.00630739	0.35585	0.481972	-2.76165	-0.429874	-2.82689	-0.276067	-2.78199	-0.861007	-2.00482	-1.41002	inf	-3.661902e+01	inf
11680	-2.79107	-1.30252	0.00630739	0.109497	0.468668	-2.75624	-1.05882	-2.78308	-0.526854	-2.78199	-1.73865	-2.00482	-2.17874	inf	-3.706407e+01	inf
11700	-2.79079	-1.93087	0.00630739	0.0785565	0.473808	-2.77297	-1.76021	-2.66206	-1.85579	-2.78199	-2.08533	-2.00482	-2.09648	inf	-3.688826e+01	inf
11720	-2.63841	-2.53593	0.00630739	0.121018	0.46301	-2.52979	-2.73342	-2.38251	-2.49143	-2.78199	-2.31868	-2.00482	-1.11587	inf	-3.726355e+01	inf
11740	-2.80784	-2.50084	0.00630739	0.398313	0.456163	-2.68271	-2.33403	-2.61954	-2.56824	-2.78199	-1.22355	-2.00482	-1.58443	inf	-3.751362e+01	inf
11760	-2.70798	-2.18882	0.00630739	0.778822	0.494096	-2.6161	-2.15	-2.61901	-2.23486	-2.78199	-2.75231	-2.00482	-2.68784	inf	-3.624081e+01	inf
11780	-2.7599	-1.41483	0.00630739	0.104852	0.475066	-2.62386	-1.47076	-2.61276	-0.906327	-2.78199	-1.69319	-2.00482	-1.98503	inf	-3.684597e+01	inf
11800	-2.80244	-1.2313	0.00630739	0.0615161	0.470416	-2.64381	-1.32497	-2.62093	-0.978667	-2.78199	-1.25096	-2.00482	-1.14921	inf	-3.700372e+01	inf
11820	-2.79573	-1.74117	0.00630739	0.128233	0.487071	-2.81895	-1.45454	-2.81994	-1.17283	-2.78199	-1.96849	-2.00482	-1.44994	inf	-3.645691e+01	inf
11840	-2.80876	-2.318	0.00630739	0.547469	0.468305	-2.67986	-2.34773	-2.63469	-2.77284	-2.78199	-2.3399	-2.00482	-0.946616	inf	-3.707668e+01	inf
11860	-2.75359	-2.5003	0.00630739	0.364217	0.492822	-2.76177	-1.34742	-2.71746	-0.387441	-2.78199	-2.5896	-2.00482	-2.80188	inf	-3.627937e+01	inf
11880	-2.70704	-2.28574	0.00630739	0.0803499	0.472976	-2.69543	-2.44725	-2.72884	-2.02064	-2.78199	-2.08651	-2.00482	-1.30144	inf	-3.691635e+01	inf
11900	-2.80797	-2.42462	0.00630739	0.112839	0.47171	-2.69543	-2.32034	-2.62619	-2.17323	-2.78199	-2.73014	-2.00482	-2.80022	inf	-3.695942e+01	inf
11920	-2.62705	-2.40963	0.00630739	0.131529	0.456769	-2.7704	-2.56584	-2.73392	-2.60746	-2.78199	-1.55693	-2.00482	-1.21458	inf	-3.749111e+01	inf
11940	-2.76606	-1.67568	0.00630739	0.395793	0.467307	-2.69627	-1.41672	-2.69488	-0.663771	-2.78199	-1.55732	-2.00482	-2.95574	inf	-3.711149e+01	inf
11960	-2.76988	-1.91801	0.00630739	0.162098	0.476795	-2.64405	-1.23511	-2.59432	-0.832457	-2.78199	-1.71134	-2.00482	-1.13586	inf	-3.678833e+01	inf
11980	-2.8183	-1.35624	0.00630739	0.11385	0.462195	-2.75867	-1.71454	-2.73087	-1.39797	-2.78199	-1.4379	-2.00482	-1.20433	inf	-3.729281e+01	inf
12000	-2.70271	-2.42407	0.00630739	0.165919	0.495571	-2.63808	-2.72223	-2.7216	-2.8121	-2.78199	-2.32156	-2.00482	-2.25533	inf	-3.619645e+01	inf
12020	-2.78523	-2.3797	0.00630739	0.103212	0.461195	-2.73218	-2.76506	-2.77019	-2.46577	-2.78199	-2.56195	-2.00482	-3.19764	inf	-3.732890e+01	inf
12040	-2.80031	-1.67598	0.00630739	0.613399	0.494789	-2.80743	-2.03452	-2.82756	-1.94808	-2.78199	-1.51318	-2.00482	-1.67026	inf	-3.621993e+01	inf
12060	-2.73153	-2.29088	0.00630739	0.155137	0.497773	-2.67861	-2.86253	-2.68609	-2.8314	-2.78199	-2.40184	-2.00482	-2.33844	inf	-3.613093e+01	inf
12080	-2.81883	-2.17755	0.00630739	0.203143	0.4998	-2.77414	-1.7772	-2.81498	-1.91679	-2.78199	-1.71858	-2.00482	-1.84893	inf	-3.607128e+01	inf
12100	-2.77225	-2.44726	0.00630739	0.231461	0.490065	-2.66203	-1.44702	-2.77115	-2.16145	-2.78199	-2.18233	-2.00482	-2.5942	inf	-3.636381e+01	inf
12120	-2.79121	-2.75545	0.00630739	0.158441	0.481978	-2.79086	-2.77964	-2.72181	-2.16205	-2.78199	-2.15911	-2.00482	-2.09159	inf	-3.661884e+01	inf
12140	-2.7701	-2.12311	0.00630739	0.146138	0.467307	-2.72663	-2.32233	-2.68267	-2.6505	-2.78199	-2.19258	-2.00482	-1.93246	inf	-3.711151e+01	inf
12160	-2.81046	-2.35004	0.00630739	0.278884	0.468895	-2.72551	-2.12176	-2.69004	-2.72272	-2.78199	-2.3107	-2.00482	-1.64945	inf	-3.705623e+01	inf
12180	-2.81921	-2.7021	0.00630739	0.0793119	0.426019	-2.7816	-2.69851	-2.7395	-2.55566	-2.78199	-2.493	-2.00482	-2.21708	inf	-3.873927e+01	inf
12200	-2.79318	-2.39633	0.00630739	0.238562	0.420367	-2.71784	-2.56569	-2.76938	-2.57896	-2.78199	-2.42084	-2.00482	-1.93184	inf	-3.899420e+01	inf
12220	-2.79939	-2.14198	0.00630739	0.0443717	0.49757	-2.81357	-2.14323	-2.75486	-2.39307	-2.78199	-2.12816	-2.00482	-1.96282	inf	-3.613693e+01	inf
12240	-2.82113	-1.59135	0.00630739	0.103706	0.486218	-2.79543	-1.42508	-2.75406	-1.03343	-2.78199	-1.11397	-2.00482	-1.12444	inf	-3.648370e+01	inf
12260	-2.72031	-2.17093	0.00630739	0.111621	0.481767	-2.61923	-1.90197	-2.56479	-2.17218	-2.78199	-2.21995	-2.00482	-2.0852	inf	-3.662565e+01	inf
12280	-2.8027	-2.71435	0.00630739	0.183146	0.497199	-2.78074	-2.54668	-2.73749	-2.58994	-2.78199	-2.89089	-2.00482	-2.93491	inf	-3.614793e+01	inf
12300	-2.80872	-2.03756	0.00630739	0.0629794	0.478022	-2.82137	-2.27429	-2.77153	-1.88507	-2.78199	-1.97445	-2.00482	-2.08661	inf	-3.674775e+01	inf
12320	-2.78994	-1.63735	0.00630739	0.0587507	0.496064	-2.80781	-1.33317	-2.75224	-1.02224	-2.78199	-1.72581	-2.00482	-2.37632	inf	-3.618173e+01	inf
12340	-2.66712	-2.31996	0.00630739	0.159185	0.49208	-2.55098	-1.83319	-2.58792	-1.74409	-2.78199	-2.33251	-2.00482	-2.75752	inf	-3.630198e+01	inf
12360	-2.7832	-2.46664	0.00630739	0.107912	0.499212	-2.80577	-2.71231	-2.76002	-2.58261	-2.78199	-1.97266	-2.00482	-1.17497	inf	-3.608850e+01	inf
12380	-2.79285	-2.65854	0.00630739	0.171077	0.478226	-2.77968	-2.30932	-2.66277	-2.50335	-2.78199	-2.23919	-2.00482	-1.81742	inf	-3.674104e+01	inf
12400	-2.75865	-1.23057	0.00630739	0.2998	0.474292	-2.82011	-0.89205	-2.78357	-0.613854	-2.78199	-1.53177	-2.00482	-1.08176	inf	-3.687195e+01	inf
12420	-2.78602	-0.889259	0.00630739	0.187569	0.498351	-2.82543	-1.36048	-2.76366	-1.91687	-2.78199	-1.44425	-2.00482	-1.6262	inf	-3.611384e+01	inf
12440	-2.77371	-0.910234	0.00630739	0.114863	0.456096	-2.74574	-0.946183	-2.71932	-1.14527	-2.78199	-0.898401	-2.00482	-1.11599	inf	-3.751613e+01	inf
12460	-2.8147	-1.33866	0.00630739	0.340566	0.49152	-2.70928	-1.5532	-2.73335	-1.33468	-2.78199	-1.10202	-2.00482	-1.43402	inf	-3.631910e+01	inf
12480	-2.65232	-0.898547	0.00630739	0.099031	0.457301	-2.55389	-0.663383	-2.58615	-0.446297	-2.78199	-1.06519	-2.00482	-1.38377	inf	-3.747138e+01	inf
12500	-2.7962	-2.19376	0.00630739	0.17859	0.496351	-2.6805	-1.37694	-2.77303	-1.23981	-2.78199	-1.89257	-2.00482	-1.64435	inf	-3.617315e+01	inf
12520	-2.78976	-0.465674	0.00630739	0.0466857	0.444897	-2.79987	-0.698162	-2.66229	-0.766541	-2.78199	-0.173878	-2.00482	-0.433131	inf	-3.794686e+01	inf
12540	-2.77169	-0.645911	0.00630739	0.0466857	0.492934	-2.61217	-0.776525	-2.67497	-0.962554	-2.78199	-0.346836	-2.00482	-0.489839	inf	-3.627599e+01	inf
12560	-2.75019	-1.54419	0.00630739	0.298338	0.462312	-2.77569	-0.242213	-2.75159	-1.04978	-2.78199	-1.96226	-2.00482	-2.36354	inf	-3.728861e+01	inf
12580	-2.81591	-2.3279	0.00630739	1.01155	0.490098	-2.78641	-0.61325	-2.72769	-1.09287	-2.78199	-1.3413	-2.00482	-1.50798	inf	-3.636278e+01	inf
12600	-2.78153	-0.880926	0.00630739	0.718826	0.457365	-2.76627	-1.89818	-2.80377	-2.64215	-2.78199	-1.27723	-2.00482	-1.05457	inf	-3.746901e+01	inf
12620	-2.7801	-2.70824	0.00630739	0.223376	0.493952	-2.70149	-2.72392	-2.801	-2.21053	-2.78199	-2.73962	-2.00482	-3.02839	inf	-3.624513e+01	inf
12640	-2.81539	-2.42896	0.00630739	0.227993	0.492981	-2.76315	-2.82863	-2.77834	-2.52215	-2.78199	-2.59185	-2.00482	-2.88834	inf	-3.627454e+01	inf
12660	-2.74483	-2.65532	0.00630739	0.0625304	0.492585	-2.76923	-2.57029	-2.80752	-2.36758	-2.78199	-2.73683	-2.00482	-2.36073	inf	-3.628658e+01	inf
12680	-2.71891	-2.2887	0.00630739	0.0625304	0.499223	-2.79177	-2.3733	-2.67897	-2.13808	-2.78199	-2.46093	-2.00482	-2.67209	inf	-3.608818e+01	inf
12700	-2.78314	-2.07878	0.00630739	0.189891	0.472732	-2.79689	-2.1865	-2.71432	-2.10432	-2.78199	-2.31649	-2.00482	-2.06328	inf	-3.692465e+01	inf
12720	-2.71747	-1.55398	0.00630739	0.0714504	0.435732	-2.57963	-1.41889	-2.67279	-1.51321	-2.78199	-1.46843	-2.00482	-0.900637	inf	-3.832064e+01	inf
12740	-2.76055	-1.6475	0.00630739	0.0885151	0.478331	-2.77856	-1.54474	-2.78007	-1.36944	-2.78199	-1.69732	-2.00482	-1.34132	inf	-3.673760e+01	inf
12760	-2.74496	-2.27396	0.00630739	0.124563	0.494924	-2.8073	-2.127	-2.7997	-2.57885	-2.78199	-1.90254	-2.00482	-2.24466	inf	-3.621587e+01	inf
12780	-2.75325	-2.59203	0.00630739	0.125964	0.495577	-2.74208	-2.36303	-2.79643	-1.87105	-2.78199	-2.79329	-2.00482	-2.94363	inf	-3.619628e+01	inf
12800	-2.79507	-1.27108	0.00630739	0.153069	0.474635	-2.70663	-1.5675	-2.75719	-1.92387	-2.78199	-1.17856	-2.00482	-1.41825	inf	-3.686043e+01	inf
12820	-2.7539	-1.31294	0.00630739	0.126036	0.468338	-2.79653	-1.36725	-2.7783	-1.25721	-2.78199	-1.14042	-2.00482	-0.974105	inf	-3.707555e+01	inf
12840	-2.81529	-1.14854	0.00630739	0.314433	0.453173	-2.77586	-0.788773	-2.81804	-0.706081	-2.78199	-1.28757	-2.00482	-1.45301	inf	-3.762590e+01	inf
12860	-2.73235	-0.41025	0.00630739	0.247991	0.418243	-2.65873	-1.1894	-2.55693	-1.59038	-2.78199	-0.594471	-2.00482	-0.39449	inf	-3.909225e+01	inf
12880	-2.6148	-1.4976	0.00630739	0.0790817	0.498678	-2.58613	-1.0694	-2.51597	-0.92521	-2.78199	-1.85227	-2.00482	-1.81514	inf	-3.610419e+01	inf
12900	-2.74471	-2.06727	0.00630739	0.366296	0.463797	-2.65334	-1.14461	-2.81484	-1.98	-2.78199	-2.22726	-2.00482	-2.38784	inf	-3.723546e+01	inf
12920	-2.77415	-1.67372	0.00630739	0.188618	0.48482	-2.67233	-2.09399	-2.82031	-2.22116	-2.78199	-1.91465	-2.00482	-1.56144	inf	-3.652792e+01	inf
12940	-2.81955	-1.48931	0.00630739	0.155839	0.465056	-2.80691	-1.68513	-2.71708	-1.7036	-2.78199	-1.04448	-2.00482	-0.859443	inf	-3.719069e+01	inf
12960	-2.60798	-0.517966	0.00630739	0.642741	0.494396	-2.69505	-1.52922	-2.70327	-2.43446	-2.78199	-0.429063	-2.00482	-0.750619	inf	-3.623176e+01	inf
12980	-2.66506	-0.914709	0.00630739	0.474756	0.456155	-2.77763	-0.884026	-2.72075	-1.35103	-2.78199	-1.45745	-2.00482	-0.784109	inf	-3.751393e+01	inf
13000	-2.79625	-0.674892	0.00630739	0.445047	0.433004	-2.73639	-1.21889	-2.68252	-2.06089	-2.78199	-1.97614	-2.00482	-1.38459	inf	-3.843583e+01	inf
13020	-2.7306	-1.35014	0.00630739	0.186984	0.489039	-2.67941	-0.426412	-2.75154	-0.939157	-2.78199	-1.52988	-2.00482	-1.73141	inf	-3.639553e+01	inf
13040	-2.75626	-0.604946	0.00630739	0.639755	0.495427	-2.64445	-0.433458	-2.6836	-1.45045	-2.78199	-0.881686	-2.00482	-1.06661	inf	-3.620078e+01	inf
13060	-2.71144	-0.798316	0.00630739	0.105767	0.484241	-2.71102	-1.39588	-2.62054	-1.4704	-2.78199	-1.01582	-2.00482	-1.22801	inf	-3.654633e+01	inf
13080	-2.80319	-0.920711	0.00630739	0.0791424	0.483047	-2.69543	-0.98091	-2.60843	-0.829404	-2.78199	-1.12884	-2.00482	-1.15513	inf	-3.658447e+01	inf
13100	-2.72425	-0.717438	0.00630739	0.142192	0.399809	-2.74377	-1.36914	-2.70296	-1.26782	-2.78199	-0.313911	-2.00482	-0.251553	inf	-3.999844e+01	inf
13120	-2.71505	-1.083	0.00630739	0.0845742	0.491362	-2.74377	-1.14875	-2.72242	-1.23836	-2.78199	-1.21353	-2.00482	-1.06989	inf	-3.632391e+01	inf
13140	-2.66001	-2.24326	0.00630739	0.0787092	0.491111	-2.70783	-2.24928	-2.76719	-1.81004	-2.78199	-2.18355	-2.00482	-1.8617	inf	-3.633163e+01	inf
13160	-2.71058	-2.06164	0.00630739	0.241215	0.488877	-2.7236	-1.91247	-2.71094	-2.26198	-2.78199	-2.01177	-2.00482	-1.50725	inf	-3.640056e+01	inf
13180	-2.79858	-0.657273	0.00630739	0.4264	0.464221	-2.80593	-0.632556	-2.74188	-0.8155	-2.78199	-0.964536	-2.00482	-1.21027	inf	-3.722032e+01	inf
13200	-2.79957	-0.882686	0.00630739	0.501131	0.492997	-2.77707	-0.466717	-2.72758	-0.318441	-2.78199	-2.2601	-2.00482	-2.83132	inf	-3.627407e+01	inf
13220	-2.78209	-0.823332	0.00630739	0.202406	0.462378	-2.72739	-0.840131	-2.79722	-0.135132	-2.78199	-0.993407	-2.00482	-1.31566	inf	-3.728624e+01	inf
13240	-2.69633	-0.198	0.00630739	0.116684	0.468058	-2.67383	-0.0616417	-2.74513	-0.348995	-2.78199	-0.404281	-2.00482	-0.429219	inf	-3.708529e+01	inf
13260	-2.63535	-0.167545	0.00630739	0.237937	0.496003	-2.62693	-0.713924	-2.64618	-0.193783	-2.78199	-0.509628	-2.00482	-0.667757	inf	-3.618354e+01	inf
13280	-2.76155	-0.17735	0.00630739	0.404055	0.481246	-2.74719	-0.664829	-2.67101	-0.422197	-2.78199	-0.570705	-2.00482	-0.681381	inf	-3.664248e+01	inf
13300	-2.73251	-0.660053	0.00630739	0.285887	0.448283	-2.71054	-0.197444	-2.81739	-0.233805	-2.78199	-0.0659861	-2.00482	-0.275536	inf	-3.781371e+01	inf
13320	-2.77067	-0.112486	0.00630739	0.0660496	0.461961	-2.77125	-0.208872	-2.75849	-0.646161	-2.78199	-0.152012	-2.00482	-0.589445	inf	-3.730125e+01	inf
13340	-2.75913	-0.613427	0.00630739	0.151971	0.480024	-2.75691	-0.454489	-2.60926	-0.317458	-2.78199	-0.167821	-2.00482	-0.55587	inf	-3.668218e+01	inf
13360	-2.75695	-0.825914	0.00630739	0.316968	0.49069	-2.81258	-0.146116	-2.74786	-0.393248	-2.78199	-0.412068	-2.00482	-1.22732	inf	-3.634454e+01	inf
13380	-2.63832	-0.0818007	0.00630739	0.128184	0.4518	-2.56799	-0.361023	-2.52536	-0.162532	-2.78199	-0.277718	-2.00482	-0.246163	inf	-3.767810e+01	inf
13400	-2.69944	-0.901756	0.00630739	0.265352	0.484918	-2.63071	-0.77743	-2.52943	-1.34024	-2.78199	-0.763626	-2.00482	-0.803913	inf	-3.652481e+01	inf
13420	-2.7267	-0.277777	0.00630739	0.069127	0.470104	-2.72488	-0.347614	-2.80951	-0.56553	-2.78199	-0.469877	-2.00482	-0.639616	inf	-3.701445e+01	inf
13440	-2.82653	-1.09149	0.00630739	0.256204	0.45614	-2.81596	-0.779412	-2.65494	-0.672365	-2.78199	-1.18577	-2.00482	-1.52583	inf	-3.751450e+01	inf
13460	-2.69164	-1.91469	0.00630739	0.0734602	0.490881	-2.67856	-2.21114	-2.6594	-1.94142	-2.78199	-1.6371	-2.00482	-2.17735	inf	-3.633867e+01	inf
13480	-2.77613	-1.55647	0.00630739	0.213886	0.482107	-2.78985	-1.54676	-2.82529	-0.788187	-2.78199	-1.38565	-2.00482	-1.96973	inf	-3.661466e+01	inf
13500	-2.79445	-0.239552	0.00630739	0.15232	0.450427	-2.7567	-0.371255	-2.73986	-0.218415	-2.78199	-0.390111	-2.00482	-0.497038	inf	-3.773071e+01	inf
13520	-2.78198	-0.334956	0.00630739	0.905987	0.491532	-2.74499	-0.275394	-2.80442	-1.12815	-2.78199	-0.443272	-2.00482	-0.0744374	inf	-3.631872e+01	inf
13540	-2.78557	-0.807465	0.00630739	0.482588	0.457848	-2.74513	-1.38956	-2.68555	-1.24161	-2.78199	-1.18636	-2.00482	-0.694605	inf	-3.745119e+01	inf
13560	-2.8053	-2.79638	0.00630739	0.262372	0.47992	-2.81777	-2.85242	-2.72866	-2.12118	-2.78199	-2.31804	-2.00482	-3.01313	inf	-3.668555e+01	inf
13580	-2.70296	-2.63251	0.00630739	0.118658	0.444576	-2.74518	-2.10194	-2.7095	-2.24799	-2.78199	-2.60531	-2.00482	-2.66604	inf	-3.795960e+01	inf
13600	-2.75104	-1.00444	0.00630739	0.250057	0.48759	-2.58419	-1.33354	-2.63259	-2.27869	-2.78199	-1.69491	-2.00482	-2.33961	inf	-3.644065e+01	inf
13620	-2.71035	-1.85992	0.00630739	0.058355	0.471767	-2.60627	-2.05616	-2.60403	-2.29004	-2.78199	-1.55853	-2.00482	-1.22406	inf	-3.695745e+01	inf
13640	-2.72235	-0.0682806	0.00630739	0.358827	0.48355	-2.76155	-0.988975	-2.64411	-1.40632	-2.78199	-0.264879	-2.00482	-0.62845	inf	-3.656837e+01	inf
13660	-2.73446	-0.0706055	0.00630739	0.24892	0.470661	-2.68001	-0.0622132	-2.59246	-0.469691	-2.78199	-0.307142	-2.00482	-0.201619	inf	-3.699531e+01	inf
13680	-2.65243	-1.24024	0.00630739	0.146364	0.467666	-2.54543	-1.20683	-2.57975	-0.985996	-2.78199	-0.972071	-2.00482	-0.723361	inf	-3.709894e+01	inf
13700	-2.67743	-0.403805	0.00630739	1.65919	0.442111	-2.66689	-0.989365	-2.61395	-0.556964	-2.78199	-0.191624	-2.00482	-0.476768	inf	-3.805837e+01	inf
13720	-2.64503	-0.318805	0.00630739	0.420542	0.432685	-2.69841	-1.03305	-2.69361	-1.55158	-2.78199	-2.22523	-2.00482	-1.67495	inf	-3.844942e+01	inf
13740	-2.77362	-1.58366	0.00630739	0.447697	0.450106	-2.73829	-0.418533	-2.73966	-0.229088	-2.78199	-2.15122	-2.00482	-1.48407	inf	-3.774307e+01	inf
13760	-2.68014	-2.58615	0.00630739	0.0655663	0.49328	-2.71445	-2.25454	-2.66618	-2.18883	-2.78199	-2.59047	-2.00482	-2.62405	inf	-3.626548e+01	inf
13780	-2.7816	-2.1207	0.00630739	0.0930278	0.461371	-2.80121	-2.04861	-2.80843	-1.9317	-2.78199	-2.45258	-2.00482	-2.6137	inf	-3.732254e+01	inf
13800	-2.79669	-1.49043	0.00630739	0.154288	0.401507	-2.68905	-1.76699	-2.52715	-0.850971	-2.78199	-1.7479	-2.00482	-1.25199	inf	-3.991063e+01	inf
13820	-2.66959	-0.319179	0.00630739	0.0912156	0.471195	-2.81131	-0.400265	-2.79973	-0.320973	-2.78199	-0.545571	-2.00482	-1.20081	inf	-3.697702e+01	inf
13840	-2.73396	-0.0497765	0.00630739	0.268839	0.497369	-2.8124	-0.0770615	-2.64378	-0.751571	-2.78199	-0.420196	-2.00482	-0.456101	inf	-3.614288e+01	inf
13860	-2.73565	-0.755955	0.00630739	0.229497	0.485422	-2.60801	-1.31132	-2.68239	-1.72019	-2.78199	-0.763164	-2.00482	-0.457419	inf	-3.650884e+01	inf
13880	-2.68574	-2.30654	0.00630739	0.146806	0.460522	-2.63303	-2.36358	-2.56608	-2.01015	-2.78199	-2.34534	-2.00482	-1.69357	inf	-3.735333e+01	inf
13900	-2.79912	-2.03629	0.00630739	0.345805	0.493681	-2.79131	-2.44114	-2.80482	-2.56217	-2.78199	-2.77401	-2.00482	-2.39852	inf	-3.625333e+01	inf
13920	-2.82282	-1.72353	0.00630739	1.2844	0.463419	-2.7979	-1.79219	-2.82697	-2.37431	-2.78199	-1.1927	-2.00482	-1.91762	inf	-3.724894e+01	inf
13940	-2.81563	-1.75564	0.00630739	0.0938891	0.419333	-2.78061	-1.25201	-2.80766	-1.21853	-2.78199	-1.8494	-2.00482	-1.54789	inf	-3.904175e+01	inf
13960	-2.77892	-2.47934	0.00630739	0.134082	0.499319	-2.68147	-2.70392	-2.55625	-2.65417	-2.78199	-2.39663	-2.00482	-2.44757	inf	-3.608535e+01	inf
13980	-2.76334	-2.07807	0.00630739	0.138028	0.490762	-2.80934	-1.21119	-2.79512	-1.30117	-2.78199	-2.53515	-2.00482	-2.87574	inf	-3.634234e+01	inf
14000	-2.79881	-0.869164	0.00630739	0.0796181	0.498701	-2.81823	-0.827579	-2.81092	-0.743087	-2.78199	-1.11019	-2.00482	-1.49767	inf	-3.610352e+01	inf
14020	-2.72369	-0.553517	0.00630739	0.288656	0.498074	-2.67575	-0.137242	-2.51066	-0.927665	-2.78199	-0.60598	-2.00482	-0.221541	inf	-3.612202e+01	inf
14040	-2.81704	-1.25468	0.00630739	0.270339	0.463405	-2.67562	-0.374196	-2.68303	-0.95111	-2.78199	-1.56277	-2.00482	-3.31685	inf	-3.724945e+01	inf
14060	-2.63468	-1.00778	0.00630739	0.0730618	0.467202	-2.63349	-0.77805	-2.73644	-0.968528	-2.78199	-0.950163	-2.00482	-0.453572	inf	-3.711516e+01	inf
14080	-2.71522	-1.01111	0.00630739	0.176289	0.496291	-2.63909	-0.465903	-2.64781	-0.45484	-2.78199	-1.1877	-2.00482	-1.17501	inf	-3.617494e+01	inf
14100	-2.72941	-1.47642	0.00630739	0.13627	0.491606	-2.55282	-1.26329	-2.67224	-1.22556	-2.78199	-1.27485	-2.00482	-1.2303	inf	-3.631644e+01	inf
14120	-2.65002	-1.51375	0.00630739	0.112203	0.480321	-2.58644	-1.17589	-2.76981	-1.36097	-2.78199	-1.04742	-2.00482	-0.585025	inf	-3.667251e+01	inf
14140	-2.63623	-0.0529539	0.00630739	0.0890466	0.470426	-2.70053	-0.129136	-2.6908	-0.179427	-2.78199	-0.152894	-2.00482	-0.385249	inf	-3.700338e+01	inf
14160	-2.63286	-0.1317	0.00630739	0.18139	0.481741	-2.6044	-0.390757	-2.62811	-0.721204	-2.78199	-0.277742	-2.00482	-0.207989	inf	-3.662648e+01	inf
14180	-2.78416	-0.321244	0.00630739	0.151947	0.470278	-2.61799	-0.347641	-2.68885	-0.416492	-2.78199	-0.871059	-2.00482	-0.969354	inf	-3.700845e+01	inf
14200	-2.80843	-1.20092	0.00630739	0.172712	0.470329	-2.82678	-1.79243	-2.79214	-2.26324	-2.78199	-1.58755	-2.00482	-2.43985	inf	-3.700670e+01	inf
14220	-2.82006	-1.3368	0.00630739	0.131858	0.499543	-2.80602	-1.44251	-2.82968	-0.677306	-2.78199	-1.60184	-2.00482	-1.36851	inf	-3.607879e+01	inf
14240	-2.73848	-0.41025	0.00630739	0.365431	0.494666	-2.73081	-0.28706	-2.80813	-0.110634	-2.78199	-0.51169	-2.00482	-2.21996	inf	-3.622362e+01	inf
14260	-2.81058	-0.434809	0.00630739	0.0876605	0.499868	-2.77539	-0.387645	-2.8169	-0.273223	-2.78199	-0.45704	-2.00482	-0.594638	inf	-3.606927e+01	inf
14280	-2.71576	-0.139887	0.00630739	0.233921	0.482675	-2.72786	-0.0648095	-2.65266	-0.338425	-2.78199	-0.503633	-2.00482	-0.672475	inf	-3.659641e+01	inf
14300	-2.79746	-0.518307	0.00630739	0.297195	0.499969	-2.79474	-0.217605	-2.8284	-1.67737	-2.78199	-0.819135	-2.00482	-1.92058	inf	-3.606633e+01	inf
14320	-2.80021	-2.23268	0.00630739	0.112462	0.47712	-2.78243	-2.75237	-2.77723	-2.68657	-2.78199	-2.59896	-2.00482	-2.86961	inf	-3.677755e+01	inf
14340	-2.80009	-1.12419	0.00630739	0.289604	0.485084	-2.77147	-2.09907	-2.79842	-2.04274	-2.78199	-1.54165	-2.00482	-1.59663	inf	-3.651954e+01	inf
14360	-2.81879	-1.92682	0.00630739	0.124892	0.47549	-2.78417	-1.90614	-2.77869	-1.23482	-2.78199	-2.16669	-2.00482	-2.95663	inf	-3.683179e+01	inf
14380	-2.75786	-2.67774	0.00630739	0.118329	0.496628	-2.77195	-2.83801	-2.79609	-2.8215	-2.78199	-2.68312	-2.00482	-2.2625	inf	-3.616489e+01	inf
