iter	M_lnV_dist(1)	M_lnk_e(1)	V_lnV_dist(1)	V_lnk_e(1)	Ve_lnC_rest(1)	lnV_dist(1.1)	lnk_e(1.1)	lnV_dist(1.1.1)	lnk_e(1.1.1)	lnV_dist(1.2)	lnk_e(1.2)	lnV_dist(1.2.1)	lnk_e(1.2.1)	LnPrior	LnData	LnPosterior
5230	-0.367994	-1.13532	0.257755	0.372258	0.496572	-0.501385	-1.61839	-1.26019	-1.12617	-0.463668	-1.51171	-0.217461	-0.719633	-3.316209e+00	-9.133706e+02	-9.166868e+02
5240	-0.603773	-1.64952	0.877071	0.386304	0.499314	-0.961087	-0.297576	-0.210769	-0.426074	-1.14137	-0.556129	-0.416261	-0.765393	-9.574659e+00	-9.084844e+02	-9.180591e+02
5250	-0.415766	-1.5547	0.147283	0.638563	0.499867	-0.834361	-0.543311	-0.427023	-0.364543	-0.832099	-0.12462	-1.1357	-0.990414	-5.154828e+00	-9.075052e+02	-9.126601e+02
5260	-0.298674	-2.42916	0.631575	2.15459	0.49951	-0.238843	-1.35412	-0.843281	-1.55419	-0.128692	-1.35001	-0.984245	-0.853229	-1.256197e+01	-9.081375e+02	-9.206995e+02
5270	-0.416698	-1.4639	0.636716	1.04568	0.499916	-1.05126	-1.54381	-1.16135	-0.900486	-1.25467	-0.149802	-1.02004	-1.12754	-1.004660e+01	-9.074181e+02	-9.174647e+02
5280	-0.381228	-1.03612	0.151288	1.91374	0.498903	-0.215969	-0.795427	-0.341459	-0.765887	-1.45049	-0.947297	-1.2211	-2.78845	-1.044802e+01	-9.092138e+02	-9.196618e+02
5290	-1.03208	-1.84997	0.151288	0.3622	0.499785	-0.998219	-2.07874	-0.956351	-1.59307	-0.962209	-2.48649	-0.480411	-2.17394	-2.424949e+00	-9.076507e+02	-9.100756e+02
5300	-0.403003	-2.59956	0.135534	0.536244	0.49986	-0.572024	-2.00159	-0.258279	-1.92423	-0.760571	-2.37364	-0.939182	-1.65641	-2.743440e+00	-9.075176e+02	-9.102610e+02
5310	-0.393467	-1.71539	0.536495	0.706887	0.49968	-0.412957	-1.37114	-1.55296	-2.46252	-1.28998	-2.21851	-1.87241	-1.71556	-8.818959e+00	-9.078366e+02	-9.166556e+02
5320	-0.608127	-2.23804	0.506739	0.235815	0.49948	-0.186232	-2.13438	-0.682072	-2.4442	-1.96624	-1.5057	-1.94423	-1.37415	-4.570107e+00	-9.081899e+02	-9.127600e+02
5330	-0.664229	-2.02549	0.256763	0.640902	0.498605	-0.324465	-1.92897	-0.32129	-1.97602	-0.941979	-1.62083	-1.44453	-1.47322	-3.806228e+00	-9.097434e+02	-9.135496e+02
5340	-0.234553	-2.38145	0.123823	0.0548571	0.499731	-0.256942	-2.20702	-0.3741	-2.22835	-0.654102	-1.81913	-0.561053	-1.98102	2.301992e+00	-9.077467e+02	-9.054447e+02
5350	-0.311521	-2.32049	0.123823	0.23185	0.499686	-0.565646	-2.80997	-0.358419	-2.81269	-0.295637	-2.52935	-0.30513	-2.80409	2.944192e+00	-9.078251e+02	-9.048809e+02
5360	-0.261411	-2.36627	0.105379	0.118038	0.499337	-0.353314	-1.95456	-1.10909	-1.80302	-0.139731	-2.11533	-0.107309	-2.01756	2.422607e+00	-9.084430e+02	-9.060204e+02
5370	-0.50637	-2.16855	0.0972265	0.0757057	0.498359	-0.991806	-2.13872	-0.998291	-2.94502	-0.435675	-2.14808	-0.986651	-2.14233	-4.940485e-02	-9.101801e+02	-9.102295e+02
5380	-0.295206	-1.8957	0.0555647	0.057294	0.499977	-0.22973	-1.93041	-0.702684	-1.76532	-0.293497	-2.33818	-0.996214	-2.25529	4.358216e-02	-9.073104e+02	-9.072669e+02
5390	-0.885601	-2.65792	0.210343	0.200914	0.49891	-0.613971	-2.14193	-1.02427	-2.42567	-0.352465	-2.65862	-1.37961	-2.32167	-4.570865e+00	-9.092016e+02	-9.137725e+02
5400	-0.108447	-2.86633	0.824597	0.221051	0.499841	-0.72116	-2.56356	-1.26442	-2.18051	-0.160776	-2.88993	-0.387938	-2.72175	-5.327199e+00	-9.075509e+02	-9.128781e+02
5410	-0.59156	-1.97692	0.127777	0.289614	0.498207	-1.40132	-1.9002	-1.02387	-2.82285	-0.382085	-2.5392	-0.112455	-1.9382	-3.198020e+00	-9.104515e+02	-9.136495e+02
5420	-0.100846	-2.22202	0.199096	0.158491	0.499992	-0.810004	-2.6718	-1.57915	-2.98706	-0.711445	-1.97824	-0.439655	-2.34504	-1.936175e+00	-9.072851e+02	-9.092213e+02
5430	-0.68392	-1.81949	0.199096	0.307257	0.499992	-1.03864	-1.91939	-1.58389	-2.42799	-0.816174	-1.75845	-0.956051	-1.23821	-1.081117e+00	-9.072851e+02	-9.083662e+02
5440	-0.285409	-3.00926	0.199096	0.477717	0.499477	-0.749423	-2.62409	-0.566164	-2.95201	-0.651024	-2.54729	-0.203088	-2.46843	-4.496113e+00	-9.081960e+02	-9.126921e+02
5450	-0.913446	-1.50316	0.228802	0.885238	0.499945	-0.814731	-2.57576	-1.03917	-2.72864	-0.422904	-1.9786	-0.463448	-1.88206	-6.034043e+00	-9.073672e+02	-9.134012e+02
5460	-0.193944	-1.68808	0.228802	0.3509	0.499501	-0.523889	-1.60479	-0.877269	-0.96114	-0.633071	-2.17964	-0.805429	-1.39268	-2.022310e+00	-9.081540e+02	-9.101763e+02
5470	-0.394501	-1.6908	0.658541	0.238458	0.499775	-0.147216	-2.2896	-1.03328	-2.46703	-0.313577	-2.42173	-1.04453	-2.4016	-3.973274e+00	-9.076688e+02	-9.116420e+02
5480	-0.251609	-2.38924	0.140558	0.155133	0.498239	-0.183825	-2.65368	-0.158822	-2.31672	-0.198495	-2.08953	-0.957375	-2.07143	2.266570e+00	-9.103947e+02	-9.081281e+02
5490	-0.327293	-1.63818	0.055712	0.203017	0.499365	-0.159338	-2.53856	-0.330245	-2.07425	-0.354705	-1.79316	-0.201715	-1.87038	2.848715e+00	-9.083941e+02	-9.055454e+02
5500	-0.0987775	-2.13433	0.197664	0.139418	0.499907	-0.197938	-2.65941	-0.157737	-2.8326	-0.531353	-2.27233	-0.113789	-1.74559	1.535534e+00	-9.074350e+02	-9.058995e+02
5510	-0.580067	-1.92777	0.207385	0.139418	0.499634	-0.365832	-2.55863	-0.391694	-2.80609	-0.309633	-2.24972	-0.177683	-2.2905	2.259766e+00	-9.079187e+02	-9.056590e+02
5520	-0.177802	-1.99143	0.0716176	0.096585	0.499477	-0.249782	-2.20411	-0.186391	-2.34996	-0.308976	-2.05837	-0.179836	-1.89325	7.156892e+00	-9.081953e+02	-9.010385e+02
5530	-0.407298	-2.24695	0.0716176	0.200998	0.499896	-0.344946	-1.8019	-0.570218	-1.64359	-0.848557	-2.27316	-0.443964	-2.17316	1.482163e+00	-9.074549e+02	-9.059727e+02
5540	-0.689419	-2.03414	0.14597	0.18666	0.49987	-0.550003	-2.33228	-0.732379	-2.34816	-0.692713	-1.86363	-0.513057	-2.1838	2.857599e+00	-9.075012e+02	-9.046436e+02
5550	-0.655222	-1.69218	0.115392	0.554773	0.499771	-0.611601	-1.7256	-0.55111	-1.59595	-0.552284	-2.56644	-0.87589	-2.41634	-7.262395e-01	-9.076750e+02	-9.084013e+02
5560	-0.463401	-0.999785	0.479917	0.466089	0.499783	-0.922595	-1.83009	-0.79453	-2.07103	-0.149563	-0.768833	-0.290398	-0.837969	-5.058047e+00	-9.076542e+02	-9.127123e+02
5570	-0.995893	-1.54516	0.248811	0.315554	0.499641	-0.869985	-1.33875	-0.892663	-1.02838	-0.281448	-1.70237	-1.02708	-1.26103	-3.925760e+00	-9.079049e+02	-9.118306e+02
5580	-0.66065	-1.73759	0.200985	0.224494	0.499576	-1.37818	-0.716149	-1.70191	-0.895355	-0.252835	-2.05331	-0.941535	-1.95141	-3.037577e+00	-9.080201e+02	-9.110577e+02
5590	-0.669829	-1.85884	0.0950488	0.129064	0.498498	-0.426023	-1.84777	-0.267246	-2.01819	-1.32942	-2.03172	-1.42184	-1.86069	3.038872e+00	-9.099338e+02	-9.068949e+02
5600	-0.460563	-2.17281	0.22169	0.06105	0.499433	-0.418075	-2.35783	-0.135939	-2.49771	-1.07563	-2.10691	-1.1582	-2.38078	2.972832e+00	-9.082737e+02	-9.053008e+02
5610	-0.726108	-1.84518	0.170214	0.166864	0.499978	-0.573242	-2.17557	-0.190497	-1.36475	-0.956881	-2.38557	-1.03497	-2.23753	-1.718588e-01	-9.073095e+02	-9.074813e+02
5620	-0.560352	-1.03247	0.170214	0.159455	0.499544	-0.667235	-0.991123	-0.550652	-1.34638	-0.24956	-1.48723	-0.563541	-1.94975	1.469260e+00	-9.080777e+02	-9.066084e+02
5630	-0.69017	-1.57621	0.101365	0.0963162	0.499821	-0.725167	-1.42456	-1.15897	-0.619583	-0.599875	-1.67948	-1.1349	-1.85345	5.961230e-01	-9.075862e+02	-9.069900e+02
5640	-0.0891213	-1.88373	0.101365	0.185079	0.499761	-0.10971	-1.72752	-0.1687	-1.37289	-0.136198	-1.58036	-0.346066	-1.94948	5.141285e+00	-9.076934e+02	-9.025521e+02
5650	-0.381154	-1.74698	0.191824	0.0894431	0.498401	-0.319532	-1.56304	-0.834682	-1.61511	-0.399609	-1.94324	-0.315365	-2.06229	4.983216e+00	-9.101049e+02	-9.051217e+02
5660	-0.389844	-1.89687	0.191824	0.0894431	0.498669	-0.727615	-2.02781	-1.5868	-1.63664	-0.239116	-1.5929	-0.269648	-1.62305	2.235079e+00	-9.096288e+02	-9.073938e+02
5670	-0.696551	-1.87243	0.17695	0.0942076	0.498649	-1.25493	-1.38614	-1.301	-1.23491	-0.353008	-1.41124	-0.287378	-1.0996	1.105822e+00	-9.096651e+02	-9.085593e+02
5680	-0.605557	-1.27313	0.147563	0.486247	0.499775	-0.719507	-0.726029	-0.961337	-0.770172	-1.12892	-1.46737	-0.813226	-0.69374	-2.529745e+00	-9.076677e+02	-9.101975e+02
5690	-1.07541	-1.17597	0.388475	0.0969318	0.499145	-1.69223	-1.17559	-2.03731	-1.44852	-0.230456	-0.415917	-1.01825	-0.382158	-5.460294e+00	-9.087835e+02	-9.142438e+02
5700	-0.584546	-1.08538	0.0882945	0.26129	0.499979	-0.934708	-1.36569	-1.09225	-1.14991	-0.876178	-1.00443	-0.539477	-0.311288	9.516922e-02	-9.073078e+02	-9.072126e+02
5710	-0.723631	-2.26053	0.122562	0.41705	0.499713	-0.836842	-1.36363	-0.744452	-0.85168	-1.39414	-2.11942	-0.949015	-2.47637	-3.759517e+00	-9.077775e+02	-9.115370e+02
5720	-0.491704	-1.28374	0.180822	0.574365	0.499832	-0.895773	-0.512981	-0.597875	-0.0421108	-0.511094	-1.28551	-1.15101	-0.951571	-3.542666e+00	-9.075676e+02	-9.111102e+02
5730	-0.452324	-1.01422	0.238159	0.128885	0.499967	-1.16343	-1.68822	-1.30818	-1.4677	-0.605973	-1.08114	-0.85104	-0.858003	-2.832944e-01	-9.073286e+02	-9.076119e+02
5740	-0.830845	-1.05458	0.414198	0.809158	0.499229	-1.11954	-0.944828	-1.41627	-1.5247	-0.817073	-0.0768362	-1.35808	-0.859195	-8.410421e+00	-9.086351e+02	-9.170455e+02
5750	-0.323901	-1.07939	0.619984	0.115276	0.499724	-2.03757	-1.0536	-1.40313	-1.46164	-0.602255	-1.04519	-0.781278	-1.16156	-3.048838e+00	-9.077595e+02	-9.108083e+02
5760	-0.501091	-1.42987	0.26961	0.143362	0.499693	-0.392748	-1.51892	-0.929792	-2.12806	-0.548398	-1.20948	-0.577395	-1.72653	5.085927e-01	-9.078137e+02	-9.073051e+02
5770	-0.40116	-2.02587	0.115113	0.163432	0.49969	-0.698258	-2.03094	-1.26005	-2.14976	-0.111001	-1.75427	-0.776216	-1.07271	9.875540e-02	-9.078185e+02	-9.077197e+02
5780	-0.598741	-1.50164	0.171637	0.21937	0.4994	-0.994651	-2.20851	-0.444501	-1.06435	-0.721305	-1.2849	-1.3935	-1.61673	-4.131496e+00	-9.083326e+02	-9.124641e+02
5790	-0.207169	-0.879544	0.254651	0.271076	0.499799	-0.545245	-0.574424	-0.146124	-1.03832	-0.916527	-0.802464	-1.50195	-0.344334	-3.063122e+00	-9.076263e+02	-9.106894e+02
5800	-0.398509	-0.837917	0.195014	0.448494	0.499866	-0.678327	-0.751741	-0.495896	-2.02854	-0.926168	-0.729001	-1.52617	-1.62205	-5.848988e+00	-9.075081e+02	-9.133571e+02
5810	-0.493579	-1.51887	0.321855	0.314279	0.499411	-0.178029	-1.66701	-1.00024	-1.8083	-1.75929	-1.21771	-1.73963	-1.16098	-3.566907e+00	-9.083125e+02	-9.118794e+02
5820	-1.04812	-1.48022	0.348426	0.119212	0.499926	-0.481291	-1.67294	-1.54236	-1.52105	-1.8688	-1.08815	-1.64369	-1.62843	-4.488866e+00	-9.074012e+02	-9.118900e+02
5830	-0.719708	-1.3541	0.19039	0.0727289	0.499826	-1.02167	-1.79887	-2.09055	-1.23634	-1.25582	-1.76934	-1.27003	-2.06918	-4.320520e+00	-9.075780e+02	-9.118986e+02
5840	-0.46005	-2.35146	0.157722	0.57109	0.499752	-0.760839	-2.26193	-1.36285	-1.70963	-0.892439	-2.15084	-1.24794	-2.16429	-3.702874e+00	-9.077093e+02	-9.114121e+02
5850	-0.287174	-1.61055	0.310844	0.103622	0.498592	-0.976227	-1.97122	-0.72917	-2.16424	-0.171338	-1.35029	-0.690602	-1.51397	1.592374e+00	-9.097657e+02	-9.081733e+02
5860	-0.531838	-1.92848	0.210914	0.41295	0.499111	-1.53286	-1.6804	-1.58442	-2.22621	-0.3259	-2.25189	-1.1484	-2.47024	-4.378466e+00	-9.088438e+02	-9.132222e+02
5870	-0.356018	-1.59719	0.172974	0.331155	0.498697	-1.21898	-1.96282	-1.08754	-2.27551	-1.01447	-1.14058	-1.19317	-2.07176	-3.807877e+00	-9.095786e+02	-9.133864e+02
5880	-0.468044	-2.68029	0.141429	0.172678	0.499521	-0.967748	-2.47339	-1.47249	-2.39721	-0.859262	-2.3729	-0.566733	-2.2665	-1.621223e-01	-9.081174e+02	-9.082796e+02
5890	-0.414479	-1.71288	0.141429	0.393709	0.49977	-0.841284	-2.21243	-0.653371	-1.90134	-0.58296	-2.42039	-0.201883	-1.17217	-2.581028e+00	-9.076765e+02	-9.102575e+02
5900	-0.348405	-1.61997	0.185677	0.308544	0.499069	-0.330849	-1.9798	-0.549522	-2.16757	-0.427717	-2.22497	-0.37614	-1.94423	1.246894e+00	-9.089189e+02	-9.076720e+02
5910	-0.752024	-2.12897	0.273284	0.357363	0.498214	-0.164072	-2.14969	-0.762909	-2.556	-0.113273	-1.82255	-0.41055	-1.79617	-2.789706e+00	-9.104383e+02	-9.132280e+02
5920	-0.600765	-2.28867	0.144677	0.217175	0.49996	-0.552853	-1.47248	-0.7512	-1.20915	-0.306812	-2.48327	-0.469048	-2.88737	6.211129e-01	-9.073420e+02	-9.067209e+02
5930	-0.43599	-2.04323	0.144403	0.18122	0.49917	-0.248534	-1.22093	-0.202312	-1.4312	-0.879903	-1.69595	-0.821453	-1.40361	1.219861e+00	-9.087405e+02	-9.075206e+02
5940	-0.754601	-1.53851	0.150377	0.0999593	0.498394	-0.444437	-1.57623	-0.830954	-1.58482	-0.279238	-1.64003	-0.329634	-1.5446	4.149918e+00	-9.101175e+02	-9.059676e+02
5950	-0.404343	-1.8284	0.139998	0.0998411	0.499785	-0.818585	-2.29137	-1.02818	-2.37369	-0.919231	-2.01007	-0.816651	-2.01714	3.282854e+00	-9.076513e+02	-9.043684e+02
5960	-1.13653	-2.34391	0.18109	0.127109	0.499614	-1.71557	-2.22722	-1.80023	-2.53068	-1.97524	-2.45562	-1.44929	-2.21159	-2.952786e+00	-9.079525e+02	-9.109053e+02
5970	-0.937926	-2.26058	0.707191	0.127109	0.499967	-0.43455	-2.48258	-1.05505	-2.34184	-1.30669	-2.10024	-1.75457	-1.64322	-4.099948e+00	-9.073290e+02	-9.114289e+02
5980	-0.733728	-2.283	0.175766	0.0941055	0.499755	-0.809232	-2.43842	-1.02775	-2.40835	-0.859579	-2.21853	-0.668994	-2.02057	3.587574e+00	-9.077035e+02	-9.041160e+02
5990	-0.50929	-2.14783	0.505291	0.0749835	0.499983	-0.862237	-1.92245	-0.414122	-1.74728	-0.102951	-2.04588	-0.209573	-1.77439	6.706052e-01	-9.073009e+02	-9.066303e+02
6000	-0.120026	-1.75565	0.134531	0.0768536	0.498612	-0.523882	-1.73758	-0.989857	-2.12485	-0.12016	-2.06313	-0.183828	-2.20729	4.416279e+00	-9.097304e+02	-9.053141e+02
6010	-0.675184	-2.00476	0.160448	0.0670854	0.499183	-0.258348	-1.97514	-0.700197	-1.96901	-0.71135	-1.83386	-0.963169	-1.96249	4.453117e+00	-9.087175e+02	-9.042644e+02
6020	-0.56437	-2.1124	0.263163	0.136665	0.499269	-0.345825	-1.50252	-0.940441	-2.23338	-1.49028	-2.47536	-1.95555	-2.48908	-3.298490e+00	-9.085648e+02	-9.118633e+02
6030	-0.383547	-1.66227	0.475368	0.407919	0.499766	-0.328498	-2.37296	-0.869001	-2.46894	-0.944614	-1.49873	-0.769483	-1.00897	-3.973717e+00	-9.076850e+02	-9.116587e+02
6040	-0.211513	-2.10836	0.21442	0.255619	0.499912	-0.479645	-2.72335	-0.595774	-2.81499	-0.141863	-1.70064	-0.634656	-1.35138	5.957870e-01	-9.074267e+02	-9.068309e+02
6050	-0.698154	-1.26423	0.0992351	0.384813	0.499613	-0.559286	-1.05545	-0.863191	-1.64651	-0.753665	-1.3035	-0.645278	-1.06067	3.670806e-01	-9.079543e+02	-9.075873e+02
6060	-0.426417	-1.44339	0.116617	0.256039	0.499999	-0.488633	-1.24698	-0.100623	-1.9977	-0.366657	-1.31322	-0.265625	-1.95845	1.240899e+00	-9.072727e+02	-9.060318e+02
6070	-0.190531	-1.34459	0.0764099	0.0715514	0.49995	-0.369895	-1.80023	-0.544793	-1.49417	-0.489051	-1.36897	-0.397205	-1.38566	4.903236e+00	-9.073597e+02	-9.024565e+02
6080	-0.44754	-1.50016	0.19376	0.140628	0.499856	-0.181142	-1.17393	-0.14959	-1.7105	-0.494863	-2.11367	-0.104885	-1.30967	-5.470551e-01	-9.075259e+02	-9.080730e+02
6090	-0.497199	-1.65296	0.437475	0.07937	0.499852	-0.117569	-1.83757	-0.899421	-2.01814	-0.525141	-1.63789	-0.728297	-1.44064	1.881350e+00	-9.075313e+02	-9.056500e+02
6100	-0.387524	-1.59223	0.141177	0.0658503	0.499295	-0.324124	-1.79361	-0.81925	-1.38484	-0.895105	-1.67953	-0.919274	-1.495	3.503278e+00	-9.085190e+02	-9.050157e+02
6110	-0.90703	-1.72032	0.141177	0.0658503	0.49718	-0.991944	-1.47905	-0.848061	-1.15895	-0.609823	-2.08732	-0.42914	-2.1814	2.560626e+00	-9.122827e+02	-9.097221e+02
6120	-1.01291	-2.10796	0.64835	0.344813	0.499475	-0.267426	-2.35164	-0.10342	-1.50322	-0.116526	-2.72288	-0.240765	-2.60485	-7.452416e+00	-9.081997e+02	-9.156522e+02
6130	-0.106217	-1.86766	1.22086	0.547728	0.499586	-0.194438	-0.886016	-0.849103	-1.17725	-0.912449	-1.96506	-0.401943	-1.60886	-9.564522e+00	-9.080029e+02	-9.175674e+02
6140	-0.367811	-1.30257	0.811164	0.0517398	0.499931	-0.352142	-1.49705	-0.216407	-1.17282	-0.204568	-1.40163	-0.576437	-1.13263	-1.400674e+00	-9.073923e+02	-9.087930e+02
6150	-0.184777	-1.41755	0.0429377	0.235165	0.499901	-0.68342	-1.63877	-0.851832	-1.40554	-0.575276	-1.64246	-0.405124	-1.05206	-1.971531e+00	-9.074449e+02	-9.094164e+02
6160	-0.526658	-1.46609	0.568662	0.0914804	0.499825	-0.684838	-1.38278	-0.847941	-1.47735	-0.524198	-1.3983	-0.565477	-1.06861	9.060657e-01	-9.075808e+02	-9.066747e+02
6170	-0.878212	-1.81197	0.285548	0.0453617	0.499527	-0.819008	-1.74213	-0.566931	-1.50621	-0.106451	-1.72517	-0.436085	-1.79959	1.379128e+00	-9.081066e+02	-9.067275e+02
6180	-0.314136	-1.59466	0.0364553	0.202946	0.499629	-0.12908	-1.55682	-0.292452	-1.64416	-0.384171	-1.79454	-0.615622	-1.51911	3.208914e+00	-9.079261e+02	-9.047172e+02
6190	-0.31549	-2.25749	0.187648	0.160152	0.499658	-0.231697	-2.45234	-0.319602	-2.88652	-0.705455	-2.36934	-0.913642	-2.78357	2.233592e+00	-9.078762e+02	-9.056426e+02
6200	-0.317582	-2.74713	0.187648	0.0501491	0.49999	-0.39431	-2.65549	-0.365681	-2.98761	-0.942136	-2.75685	-0.624233	-2.43016	3.788240e-01	-9.072887e+02	-9.069099e+02
6210	-0.536157	-2.7645	0.176954	0.0995317	0.499845	-0.68728	-2.3165	-1.04855	-2.55849	-0.428256	-2.81494	-0.85204	-2.94489	1.331934e+00	-9.075454e+02	-9.062134e+02
6220	-0.25907	-2.48872	0.49571	0.194226	0.499724	-0.707351	-2.71595	-1.42784	-2.88881	-0.946054	-2.3146	-0.700194	-1.74907	-3.354132e+00	-9.077585e+02	-9.111126e+02
6230	-0.558372	-2.32098	1.38613	0.194226	0.497299	-0.359669	-2.48041	-0.214068	-2.51506	-1.25296	-2.82129	-2.06007	-2.28049	-6.104712e+00	-9.120696e+02	-9.181743e+02
6240	-0.435888	-2.25632	0.123285	0.0986383	0.499135	-0.517389	-2.54053	-0.367116	-2.38391	-0.919051	-2.31761	-1.2026	-2.16937	3.991367e+00	-9.088013e+02	-9.048099e+02
6250	-0.50337	-2.27422	0.518374	0.130846	0.499873	-0.893732	-2.39917	-0.796159	-2.35963	-0.264043	-2.69805	-1.39877	-2.57244	-1.441231e+00	-9.074949e+02	-9.089362e+02
6260	-0.581305	-1.83075	0.0697991	0.130846	0.499938	-0.713041	-2.65524	-0.739941	-2.32798	-1.05707	-2.09732	-0.925626	-2.09867	1.611757e+00	-9.073804e+02	-9.057686e+02
6270	-0.347561	-2.39931	0.695047	1.05312	0.499931	-0.384553	-2.11473	-0.796132	-1.72853	-1.3178	-1.9998	-1.45523	-2.04423	-9.795081e+00	-9.073919e+02	-9.171870e+02
6280	-0.557679	-2.13667	0.525285	0.272111	0.499945	-0.407205	-1.75145	-0.215186	-1.36298	-1.07533	-2.42064	-1.18826	-1.96025	-3.175744e+00	-9.073686e+02	-9.105444e+02
6290	-0.47496	-1.34191	0.398671	0.146529	0.499528	-0.471191	-0.785216	-0.962261	-1.41641	-0.677633	-1.7278	-0.388106	-1.78643	-1.592113e+00	-9.081048e+02	-9.096969e+02
6300	-0.675813	-1.96092	0.933215	0.090915	0.499497	-1.32626	-1.91013	-1.44584	-1.77261	-0.798739	-1.83368	-0.695963	-2.09452	-1.653325e+00	-9.081602e+02	-9.098136e+02
6310	-0.872035	-1.9623	0.105485	0.0659554	0.499193	-1.00675	-2.02132	-0.823302	-1.85572	-0.867387	-1.9461	-1.41034	-1.8438	4.106533e+00	-9.086997e+02	-9.045931e+02
6320	-0.902622	-1.69944	0.170451	0.236266	0.499761	-0.267996	-1.94748	-0.795273	-2.25673	-1.20484	-2.47203	-1.17897	-2.60855	-1.877148e+00	-9.076937e+02	-9.095708e+02
6330	-0.726758	-2.34014	0.0862904	0.13132	0.499613	-1.04765	-1.66517	-0.702354	-1.53026	-0.874246	-2.44609	-0.9618	-2.14503	1.431193e+00	-9.079544e+02	-9.065232e+02
6340	-1.02368	-2.04799	0.489091	0.0830817	0.498705	-0.695329	-2.0894	-1.53527	-1.78396	-1.33482	-2.3244	-1.41951	-2.52033	-2.438551e+00	-9.095648e+02	-9.120034e+02
6350	-0.564265	-1.2868	0.601711	0.238236	0.499998	-2.07233	-0.896996	-1.89443	-1.68315	-1.18979	-2.04501	-1.56052	-2.05314	-6.693628e+00	-9.072732e+02	-9.139668e+02
6360	-0.206205	-1.47702	0.221848	0.104168	0.499626	-0.540371	-1.0526	-1.14069	-1.09849	-0.217922	-1.70956	-0.772436	-1.72249	2.453334e+00	-9.079316e+02	-9.054783e+02
6370	-0.701208	-2.10546	0.0782999	0.489704	0.499848	-0.621771	-0.881465	-1.33261	-0.55251	-0.849009	-2.1062	-0.852945	-2.55943	-4.227802e+00	-9.075384e+02	-9.117662e+02
6380	-0.186828	-2.27275	0.147085	0.669097	0.498759	-0.497359	-1.39837	-0.91403	-1.15654	-0.597874	-1.16949	-0.154062	-2.16346	-5.637609e+00	-9.094694e+02	-9.151070e+02
6390	-0.377072	-1.05237	0.0863373	0.200945	0.498713	-0.0871804	-1.67142	-0.185246	-0.971687	-0.350928	-0.887178	-0.451132	-1.68711	8.773364e-01	-9.095505e+02	-9.086732e+02
6400	-0.612843	-1.43391	0.237799	0.171969	0.499545	-0.235024	-1.62931	-0.193862	-1.71767	-1.00995	-1.71485	-0.78184	-2.07135	1.636400e+00	-9.080752e+02	-9.064388e+02
6410	-0.96992	-1.31208	0.189036	0.15033	0.499874	-0.689586	-1.81344	-0.560237	-1.55681	-0.844346	-2.1054	-1.26013	-2.20668	-1.769874e+00	-9.074933e+02	-9.092631e+02
6420	-0.692145	-1.58202	0.0631238	0.0968643	0.499952	-0.547798	-1.70484	-0.797616	-1.64978	-0.698733	-1.67341	-0.654522	-2.30679	4.320855e+00	-9.073548e+02	-9.030340e+02
6430	-0.518093	-2.20343	0.0646458	0.0668641	0.499952	-0.554823	-1.97176	-0.296043	-2.49685	-0.161615	-2.05926	-0.135773	-1.96484	3.663916e+00	-9.073548e+02	-9.036909e+02
6440	-0.494865	-2.09814	0.0852116	0.200733	0.499448	-0.308665	-2.24385	-0.941595	-2.23031	-0.360774	-2.06633	-0.3741	-2.71844	1.492265e+00	-9.082476e+02	-9.067554e+02
6450	-0.861368	-1.82446	0.0699776	0.064586	0.499733	-0.718565	-1.73322	-0.569883	-1.63909	-0.7199	-1.32008	-0.114787	-1.29678	1.750229e+00	-9.077418e+02	-9.059916e+02
6460	-0.893436	-1.30526	0.159467	0.0838188	0.497604	-1.09266	-1.72728	-1.22018	-1.92033	-0.752752	-1.52784	-0.64499	-1.17652	1.942394e+00	-9.115262e+02	-9.095838e+02
6470	-0.551265	-1.79441	0.156859	0.0706392	0.498537	-0.237193	-2.12807	-0.480212	-2.04295	-0.346198	-1.81005	-0.205268	-1.25243	3.263198e+00	-9.098634e+02	-9.066002e+02
6480	-0.346328	-1.73574	0.0707522	0.149506	0.499817	-0.789634	-2.24074	-0.949161	-1.7653	-0.210467	-2.2143	-0.0864785	-1.99633	2.549961e+00	-9.075945e+02	-9.050445e+02
6490	-0.0868522	-1.52257	0.276674	0.0610018	0.49981	-0.815006	-1.29401	-0.733583	-0.984904	-0.327313	-1.89858	-0.216545	-2.0708	1.113088e+00	-9.076071e+02	-9.064940e+02
6500	-0.304208	-1.3462	0.620119	0.168458	0.499057	-1.20216	-1.15416	-1.36945	-1.33799	-0.340993	-1.94895	-0.720868	-1.76211	-2.509139e+00	-9.089410e+02	-9.114501e+02
6510	-0.639631	-1.46011	0.0858207	0.261703	0.498811	-0.737634	-1.48281	-1.27365	-1.41012	-0.119457	-1.28903	-0.807804	-0.8562	-2.096601e+00	-9.093765e+02	-9.114731e+02
6520	-0.707556	-1.42305	0.289161	0.0664261	0.499953	-1.72896	-1.1773	-1.62559	-0.96533	-0.680915	-1.30501	-0.841144	-1.4749	1.082042e+00	-9.073532e+02	-9.062711e+02
6530	-0.212541	-1.33675	0.168178	0.10792	0.499908	-0.782333	-1.74901	-1.02683	-1.94311	-0.455355	-1.16321	-0.591551	-0.646064	1.917729e+00	-9.074328e+02	-9.055151e+02
